ranges_rent_id,lettype,la,beds,soft_min,soft_max,hard_min,hard_max
393,1,E08000026,2,58.72,117.9,26.1,1000
719,1,E08000026,3,69.9,133.98,26.1,1000
1045,1,E08000026,4,81.09,162.93,26.1,1000
1371,3,E08000026,1,46.6,88.96,26.1,1000
1697,3,E08000026,2,50.34,95.42,26.1,1000
2023,3,E08000026,3,60.59,105.05,26.1,1000
2349,3,E08000026,4,68.97,128.63,26.1,1000
2675,2,E08000026,0,38.95,242.82,18.44,2000
3001,4,E08000026,0,46.12,106.09,18.44,2000
3327,6,E08000026,0,38.95,261.68,18.44,2000
3653,8,E08000026,0,46.12,261.68,18.44,2000
4284,5,E08000026,1,53.13,114.68,26.1,1000
4505,7,E08000026,1,46.6,114.68,26.1,1000
4894,5,E08000026,2,58.72,131.84,26.1,1000
5190,7,E08000026,2,50.34,131.84,26.1,1000
5525,5,E08000026,3,69.9,148.99,26.1,1000
5781,7,E08000026,3,60.59,148.99,26.1,1000
6177,5,E08000026,4,81.09,237.96,26.1,1000
6442,7,E08000026,4,68.97,237.96,26.1,1000
6587,9,E08000026,1,53.13,143.37,26.1,2000
6913,9,E08000026,2,58.72,164.8,26.1,2000
7239,9,E08000026,3,69.9,186.23,26.1,2000
7565,9,E08000026,4,81.09,297.46,26.1,2000
7891,10,E08000026,0,38.95,327.11,18.44,2000
68,1,E07000163,1,51.27,92.19,26.1,1000
394,1,E07000163,2,58.72,109.33,26.1,1000
720,1,E07000163,3,63.38,121.11,26.1,1000
1046,1,E07000163,4,73.64,145.77,26.1,1000
1372,3,E07000163,1,46.6,82.54,26.1,1000
1698,3,E07000163,2,53.13,113.61,26.1,1000
2024,3,E07000163,3,56.86,105.05,26.1,1000
2350,3,E07000163,4,64.31,122.19,26.1,1000
2676,2,E07000163,0,52.28,232.2,18.44,2000
3002,4,E07000163,0,51.26,159.13,18.44,2000
3328,6,E07000163,0,52.28,213.35,18.44,2000
3654,8,E07000163,0,51.26,213.35,18.44,2000
4393,5,E07000163,1,51.27,100.76,26.1,1000
4547,7,E07000163,1,46.6,100.76,26.1,1000
4815,7,E07000163,2,53.13,130.77,26.1,1000
4873,5,E07000163,2,58.72,130.77,26.1,1000
5504,5,E07000163,3,63.38,148.99,26.1,1000
5851,7,E07000163,3,56.86,148.99,26.1,1000
6109,5,E07000163,4,73.64,194.01,26.1,1000
6207,7,E07000163,4,64.31,194.01,26.1,1000
6588,9,E07000163,1,51.27,125.95,26.1,2000
6914,9,E07000163,2,53.13,163.46,26.1,2000
7240,9,E07000163,3,63.38,186.23,26.1,2000
7566,9,E07000163,4,73.64,242.51,26.1,2000
7892,10,E07000163,0,52.28,266.69,18.44,2000
69,1,E07000226,1,57.79,124.33,26.1,1000
395,1,E07000226,2,71.78,147.91,26.1,1000
721,1,E07000226,3,82.02,162.93,26.1,1000
1047,1,E07000226,4,90.42,180.08,26.1,1000
1373,3,E07000226,1,52.2,116.83,26.1,1000
1699,3,E07000226,2,63.38,130.77,26.1,1000
2025,3,E07000226,3,68.97,151.13,26.1,1000
2351,3,E07000226,4,73.64,186.51,26.1,1000
2677,2,E07000226,0,61.49,265.21,18.44,2000
3003,4,E07000226,0,48.18,193.32,18.44,2000
3329,6,E07000226,0,61.49,350.07,18.44,2000
3655,8,E07000226,0,48.18,350.07,18.44,2000
3994,5,E07000226,1,57.79,155.41,26.1,1000
4061,7,E07000226,1,52.2,155.41,26.1,1000
4609,5,E07000226,2,71.78,194.01,26.1,1000
4756,7,E07000226,2,63.38,194.01,26.1,1000
5261,5,E07000226,3,82.02,229.37,26.1,1000
5361,7,E07000226,3,68.97,229.37,26.1,1000
5946,5,E07000226,4,90.42,318.35,26.1,1000
6050,7,E07000226,4,73.64,318.35,26.1,1000
6589,9,E07000226,1,57.79,194.27,26.1,2000
6915,9,E07000226,2,71.78,242.51,26.1,2000
7241,9,E07000226,3,82.02,286.72,26.1,2000
7567,9,E07000226,4,90.42,397.93,26.1,2000
7893,10,E07000226,0,61.49,437.59,18.44,2000
70,1,E09000008,1,66.17,146.84,26.1,1000
396,1,E09000008,2,78.29,158.63,26.1,1000
722,1,E09000008,3,84.82,168.29,26.1,1000
1048,1,E09000008,4,102.51,188.66,26.1,1000
1374,3,E09000008,1,58.72,120.05,26.1,1000
1700,3,E09000008,2,64.31,140.42,26.1,1000
2026,3,E09000008,3,71.78,160.78,26.1,1000
2352,3,E09000008,4,83.89,262.61,26.1,1000
2678,2,E09000008,0,69.7,313.55,18.44,2000
3004,4,E09000008,0,59.45,367.77,18.44,2000
3330,6,E09000008,0,69.7,432.61,18.44,2000
3656,8,E09000008,0,59.45,432.61,18.44,2000
3957,5,E09000008,1,66.17,177.93,26.1,1000
4171,7,E09000008,1,58.72,177.93,26.1,1000
4572,5,E09000008,2,78.29,216.52,26.1,1000
4672,7,E09000008,2,64.31,216.52,26.1,1000
5224,5,E09000008,3,84.82,273.34,26.1,1000
5324,7,E09000008,3,71.78,273.34,26.1,1000
5876,7,E09000008,4,83.89,394.47,26.1,1000
5909,5,E09000008,4,102.51,394.47,26.1,1000
6590,9,E09000008,1,66.17,222.43,26.1,2000
6916,9,E09000008,2,78.29,270.66,26.1,2000
7242,9,E09000008,3,84.82,341.67,26.1,2000
7568,9,E09000008,4,102.51,493.07,26.1,2000
7894,10,E09000008,0,69.7,540.75,18.44,2000
71,1,E07000096,1,54.99,120.05,26.1,1000
397,1,E07000096,2,65.24,143.62,26.1,1000
723,1,E07000096,3,71.78,157.56,26.1,1000
1049,1,E07000096,4,82.02,172.58,26.1,1000
1375,3,E07000096,1,50.34,100.76,26.1,1000
1701,3,E07000096,2,58.72,118.97,26.1,1000
2027,3,E07000096,3,64.31,131.84,26.1,1000
2353,3,E07000096,4,71.78,150.06,26.1,1000
2679,2,E07000096,0,35.87,223.96,18.44,2000
3005,4,E07000096,0,55.36,134.38,18.44,2000
3331,6,E07000096,0,35.87,498.61,18.44,2000
3657,8,E07000096,0,55.36,498.61,18.44,2000
4130,5,E07000096,1,54.99,148.99,26.1,1000
4247,7,E07000096,1,50.34,148.99,26.1,1000
4711,5,E07000096,2,65.24,194.01,26.1,1000
4973,7,E07000096,2,58.72,194.01,26.1,1000
5430,5,E07000096,3,71.78,273.34,26.1,1000
5616,7,E07000096,3,64.31,273.34,26.1,1000
6140,5,E07000096,4,82.02,453.4,26.1,1000
6278,7,E07000096,4,71.78,453.4,26.1,1000
6591,9,E07000096,1,54.99,186.23,26.1,2000
6917,9,E07000096,2,65.24,242.51,26.1,2000
7243,9,E07000096,3,71.78,341.67,26.1,2000
7569,9,E07000096,4,82.02,566.75,26.1,2000
7895,10,E07000096,0,35.87,623.27,18.44,2000
72,1,E06000005,1,51.27,88.96,26.1,1000
398,1,E06000005,2,57.79,102.91,26.1,1000
724,1,E06000005,3,61.52,114.68,26.1,1000
1050,1,E06000005,4,70.84,128.63,26.1,1000
1376,3,E06000005,1,42.87,100.76,26.1,1000
1702,3,E06000005,2,50.34,91.12,26.1,1000
2028,3,E06000005,3,54.06,106.12,26.1,1000
2354,3,E06000005,4,56.86,116.83,26.1,1000
2680,2,E06000005,0,55.36,234.56,18.44,2000
3006,4,E06000005,0,47.15,251.08,18.44,2000
3332,6,E06000005,0,55.36,207.45,18.44,2000
3658,8,E06000005,0,47.15,207.45,18.44,2000
4451,7,E06000005,1,42.87,91.12,26.1,1000
4532,5,E06000005,1,51.27,91.12,26.1,1000
5047,5,E06000005,2,57.79,110.39,26.1,1000
5098,7,E06000005,2,50.34,110.39,26.1,1000
5552,5,E06000005,3,61.52,131.84,26.1,1000
5727,7,E06000005,3,54.06,131.84,26.1,1000
6351,5,E06000005,4,70.84,188.66,26.1,1000
6509,7,E06000005,4,56.86,188.66,26.1,1000
6592,9,E06000005,1,42.87,113.9,26.1,2000
6918,9,E06000005,2,57.79,138.01,26.1,2000
7244,9,E06000005,3,61.52,164.8,26.1,2000
7570,9,E06000005,4,70.84,235.82,26.1,2000
7896,10,E06000005,0,55.36,259.31,18.44,2000
73,1,E07000107,1,57.79,124.33,26.1,1000
399,1,E07000107,2,71.78,147.91,26.1,1000
725,1,E07000107,3,82.02,162.93,26.1,1000
1051,1,E07000107,4,90.42,180.08,26.1,1000
1377,3,E07000107,1,52.2,116.83,26.1,1000
1703,3,E07000107,2,63.38,130.77,26.1,1000
2029,3,E07000107,3,68.97,151.13,26.1,1000
2355,3,E07000107,4,73.64,186.51,26.1,1000
2681,2,E07000107,0,61.49,265.21,18.44,2000
3007,4,E07000107,0,48.18,193.32,18.44,2000
3333,6,E07000107,0,61.49,363.05,18.44,2000
3659,8,E07000107,0,48.18,363.05,18.44,2000
3995,5,E07000107,1,57.79,138.27,26.1,1000
4062,7,E07000107,1,52.2,138.27,26.1,1000
4610,5,E07000107,2,71.78,182.22,26.1,1000
4757,7,E07000107,2,63.38,182.22,26.1,1000
5262,5,E07000107,3,82.02,211.17,26.1,1000
5362,7,E07000107,3,68.97,211.17,26.1,1000
5947,5,E07000107,4,90.42,330.14,26.1,1000
6051,7,E07000107,4,73.64,330.14,26.1,1000
6593,9,E07000107,1,57.79,172.84,26.1,2000
6919,9,E07000107,2,71.78,227.8,26.1,2000
7245,9,E07000107,3,82.02,263.95,26.1,2000
7571,9,E07000107,4,90.42,412.67,26.1,2000
7897,10,E07000107,0,61.49,453.82,18.44,2000
75,1,E06000015,1,52.2,100.76,26.1,1000
401,1,E06000015,2,62.45,115.76,26.1,1000
727,1,E06000015,3,68.97,127.56,26.1,1000
1053,1,E06000015,4,76.43,159.7,26.1,1000
1379,3,E06000015,1,46.6,91.12,26.1,1000
1705,3,E06000015,2,53.13,97.54,26.1,1000
2031,3,E06000015,3,58.72,105.05,26.1,1000
2357,3,E06000015,4,64.31,123.26,26.1,1000
2683,2,E06000015,0,51.26,238.1,18.44,2000
3009,4,E06000015,0,49.2,113.15,18.44,2000
3335,6,E06000015,0,51.26,248.71,18.44,2000
3661,8,E06000015,0,49.2,248.71,18.44,2000
4322,5,E06000015,1,52.2,98.62,26.1,1000
4422,7,E06000015,1,46.6,98.62,26.1,1000
5018,5,E06000015,2,62.45,121.11,26.1,1000
5158,7,E06000015,2,53.13,121.11,26.1,1000
5661,5,E06000015,3,68.97,143.62,26.1,1000
5819,7,E06000015,3,58.72,143.62,26.1,1000
6236,5,E06000015,4,76.43,228.29,26.1,1000
6480,7,E06000015,4,64.31,228.29,26.1,1000
6595,9,E06000015,1,52.2,123.26,26.1,2000
6921,9,E06000015,2,62.45,151.41,26.1,2000
7247,9,E06000015,3,68.97,179.53,26.1,2000
7573,9,E06000015,4,76.43,285.39,26.1,2000
7899,10,E06000015,0,51.26,310.9,18.44,2000
76,1,E07000035,1,52.2,100.76,26.1,1000
402,1,E07000035,2,62.45,115.76,26.1,1000
728,1,E07000035,3,68.97,127.56,26.1,1000
1054,1,E07000035,4,76.43,159.7,26.1,1000
1380,3,E07000035,1,46.6,91.12,26.1,1000
1706,3,E07000035,2,53.13,97.54,26.1,1000
2032,3,E07000035,3,58.72,105.05,26.1,1000
2358,3,E07000035,4,64.31,123.26,26.1,1000
2684,2,E07000035,0,51.26,238.1,18.44,2000
3010,4,E07000035,0,49.2,113.15,18.44,2000
3336,6,E07000035,0,51.26,272.3,18.44,2000
3662,8,E07000035,0,49.2,272.3,18.44,2000
4323,5,E07000035,1,52.2,110.39,26.1,1000
4423,7,E07000035,1,46.6,110.39,26.1,1000
5019,5,E07000035,2,62.45,136.13,26.1,1000
5159,7,E07000035,2,53.13,136.13,26.1,1000
5662,5,E07000035,3,68.97,159.7,26.1,1000
5820,7,E07000035,3,58.72,159.7,26.1,1000
6237,5,E07000035,4,76.43,247.6,26.1,1000
6481,7,E07000035,4,64.31,247.6,26.1,1000
6596,9,E07000035,1,52.2,138.01,26.1,2000
6922,9,E07000035,2,62.45,170.16,26.1,2000
7248,9,E07000035,3,68.97,199.62,26.1,2000
7574,9,E07000035,4,76.43,309.5,26.1,2000
7900,10,E07000035,0,51.26,340.38,18.44,2000
77,1,E08000017,1,51.27,92.19,26.1,1000
403,1,E08000017,2,58.72,109.33,26.1,1000
729,1,E08000017,3,63.38,121.11,26.1,1000
1055,1,E08000017,4,73.64,145.77,26.1,1000
1381,3,E08000017,1,46.6,82.54,26.1,1000
1707,3,E08000017,2,53.13,113.61,26.1,1000
2033,3,E08000017,3,56.86,105.05,26.1,1000
2359,3,E08000017,4,64.31,122.19,26.1,1000
2685,2,E08000017,0,52.28,232.2,18.44,2000
3011,4,E08000017,0,51.26,159.13,18.44,2000
3337,6,E08000017,0,52.28,189.79,18.44,2000
3663,8,E08000017,0,51.26,189.79,18.44,2000
4394,5,E08000017,1,51.27,92.19,26.1,1000
4548,7,E08000017,1,46.6,92.19,26.1,1000
4816,7,E08000017,2,53.13,110.39,26.1,1000
4874,5,E08000017,2,58.72,110.39,26.1,1000
5505,5,E08000017,3,63.38,126.48,26.1,1000
5852,7,E08000017,3,56.86,126.48,26.1,1000
6110,5,E08000017,4,73.64,172.58,26.1,1000
6208,7,E08000017,4,64.31,172.58,26.1,1000
6597,9,E08000017,1,51.27,115.24,26.1,2000
6923,9,E08000017,2,53.13,138.01,26.1,2000
7249,9,E08000017,3,63.38,158.09,26.1,2000
7575,9,E08000017,4,73.64,215.73,26.1,2000
7901,10,E08000017,0,52.28,237.24,18.44,2000
85,1,E06000059,1,49.41,108.27,26.1,1000
411,1,E06000059,2,55.93,122.19,26.1,1000
737,1,E06000059,3,62.45,142.56,26.1,1000
1063,1,E06000059,4,71.78,159.7,26.1,1000
1389,3,E06000059,1,47.54,90.03,26.1,1000
1715,3,E06000059,2,54.99,101.83,26.1,1000
2041,3,E06000059,3,62.45,110.39,26.1,1000
2367,3,E06000059,4,74.57,131.84,26.1,1000
2693,2,E06000059,0,54.33,228.68,18.44,2000
3019,4,E06000059,0,54.33,114.33,18.44,2000
3345,6,E06000059,0,54.33,398.42,18.44,2000
3671,8,E06000059,0,54.33,398.42,18.44,2000
3921,7,E06000059,1,47.54,136.13,26.1,1000
4205,5,E06000059,1,49.41,136.13,26.1,1000
4841,5,E06000059,2,55.93,172.58,26.1,1000
5118,7,E06000059,2,54.99,172.58,26.1,1000
5472,5,E06000059,3,62.45,211.17,26.1,1000
5698,7,E06000059,3,62.45,211.17,26.1,1000
6010,5,E06000059,4,71.78,362.28,26.1,1000
6410,7,E06000059,4,74.57,362.28,26.1,1000
6605,9,E06000059,1,49.41,170.16,26.1,2000
6931,9,E06000059,2,55.93,215.73,26.1,2000
7257,9,E06000059,3,62.45,263.95,26.1,2000
7583,9,E06000059,4,71.78,452.87,26.1,2000
7909,10,E06000059,0,54.33,498.02,18.44,2000
78,1,E07000108,1,57.79,124.33,26.1,1000
404,1,E07000108,2,71.78,147.91,26.1,1000
730,1,E07000108,3,82.02,162.93,26.1,1000
1056,1,E07000108,4,90.42,180.08,26.1,1000
1382,3,E07000108,1,52.2,116.83,26.1,1000
1708,3,E07000108,2,63.38,130.77,26.1,1000
2034,3,E07000108,3,68.97,151.13,26.1,1000
2360,3,E07000108,4,73.64,186.51,26.1,1000
2686,2,E07000108,0,61.49,265.21,18.44,2000
3012,4,E07000108,0,48.18,193.32,18.44,2000
3338,6,E07000108,0,61.49,264.04,18.44,2000
3664,8,E07000108,0,48.18,264.04,18.44,2000
3996,5,E07000108,1,57.79,106.12,26.1,1000
4063,7,E07000108,1,52.2,106.12,26.1,1000
4611,5,E07000108,2,71.78,143.62,26.1,1000
4758,7,E07000108,2,63.38,143.62,26.1,1000
5263,5,E07000108,3,82.02,172.58,26.1,1000
5363,7,E07000108,3,68.97,172.58,26.1,1000
5948,5,E07000108,4,90.42,240.09,26.1,1000
6052,7,E07000108,4,73.64,240.09,26.1,1000
6598,9,E07000108,1,57.79,132.65,26.1,2000
6924,9,E07000108,2,71.78,179.53,26.1,2000
7250,9,E07000108,3,82.02,215.73,26.1,2000
7576,9,E07000108,4,90.42,300.12,26.1,2000
7902,10,E07000108,0,61.49,330.05,18.44,2000
79,1,E08000027,1,53.13,99.69,26.1,1000
405,1,E08000027,2,58.72,117.9,26.1,1000
731,1,E08000027,3,69.9,133.98,26.1,1000
1057,1,E08000027,4,81.09,162.93,26.1,1000
1383,3,E08000027,1,46.6,88.96,26.1,1000
1709,3,E08000027,2,50.34,95.42,26.1,1000
2035,3,E08000027,3,60.59,105.05,26.1,1000
2361,3,E08000027,4,68.97,128.63,26.1,1000
2687,2,E08000027,0,38.95,242.82,18.44,2000
3013,4,E08000027,0,46.12,106.09,18.44,2000
3339,6,E08000027,0,38.95,213.35,18.44,2000
3665,8,E08000027,0,46.12,213.35,18.44,2000
4285,5,E08000027,1,53.13,98.62,26.1,1000
4506,7,E08000027,1,46.6,98.62,26.1,1000
4895,5,E08000027,2,58.72,121.11,26.1,1000
5191,7,E08000027,2,50.34,121.11,26.1,1000
5526,5,E08000027,3,69.9,143.62,26.1,1000
5782,7,E08000027,3,60.59,143.62,26.1,1000
6178,5,E08000027,4,81.09,194.01,26.1,1000
6443,7,E08000027,4,68.97,194.01,26.1,1000
6599,9,E08000027,1,53.13,123.26,26.1,2000
6925,9,E08000027,2,58.72,151.41,26.1,2000
7251,9,E08000027,3,69.9,179.53,26.1,2000
7577,9,E08000027,4,81.09,242.51,26.1,2000
7903,10,E08000027,0,38.95,266.69,18.44,2000
81,1,E09000009,1,66.17,146.84,26.1,1000
407,1,E09000009,2,78.29,158.63,26.1,1000
733,1,E09000009,3,84.82,168.29,26.1,1000
1059,1,E09000009,4,102.51,188.66,26.1,1000
1385,3,E09000009,1,58.72,120.05,26.1,1000
1711,3,E09000009,2,64.31,140.42,26.1,1000
2037,3,E09000009,3,71.78,160.78,26.1,1000
2363,3,E09000009,4,83.89,262.61,26.1,1000
2689,2,E09000009,0,69.7,313.55,18.44,2000
3015,4,E09000009,0,59.45,367.77,18.44,2000
3341,6,E09000009,0,69.7,674.26,18.44,2000
3667,8,E09000009,0,59.45,674.26,18.44,2000
3958,5,E09000009,1,66.17,240.09,26.1,1000
4172,7,E09000009,1,58.72,240.09,26.1,1000
4573,5,E09000009,2,78.29,319.42,26.1,1000
4673,7,E09000009,2,64.31,319.42,26.1,1000
5225,5,E09000009,3,84.82,363.36,26.1,1000
5325,7,E09000009,3,71.78,363.36,26.1,1000
5877,7,E09000009,4,83.89,614.19,26.1,1000
5910,5,E09000009,4,102.51,614.19,26.1,1000
6601,9,E09000009,1,66.17,300.12,26.1,2000
6927,9,E09000009,2,78.29,399.29,26.1,2000
7253,9,E09000009,3,84.82,454.21,26.1,2000
7579,9,E09000009,4,102.51,767.74,26.1,2000
7905,10,E09000009,0,69.7,842.81,18.44,2000
82,1,E07000009,1,54.99,120.05,26.1,1000
408,1,E07000009,2,65.24,143.62,26.1,1000
734,1,E07000009,3,71.78,157.56,26.1,1000
1060,1,E07000009,4,82.02,172.58,26.1,1000
1386,3,E07000009,1,50.34,100.76,26.1,1000
1712,3,E07000009,2,58.72,118.97,26.1,1000
2038,3,E07000009,3,64.31,131.84,26.1,1000
2364,3,E07000009,4,71.78,150.06,26.1,1000
2690,2,E07000009,0,35.87,223.96,18.44,2000
3016,4,E07000009,0,55.36,134.38,18.44,2000
3342,6,E07000009,0,35.87,338.29,18.44,2000
3668,8,E07000009,0,55.36,338.29,18.44,2000
4131,5,E07000009,1,54.99,115.76,26.1,1000
4248,7,E07000009,1,50.34,115.76,26.1,1000
4712,5,E07000009,2,65.24,143.62,26.1,1000
4974,7,E07000009,2,58.72,143.62,26.1,1000
5431,5,E07000009,3,71.78,183.29,26.1,1000
5617,7,E07000009,3,64.31,183.29,26.1,1000
6141,5,E07000009,4,82.02,307.63,26.1,1000
6279,7,E07000009,4,71.78,307.63,26.1,1000
6602,9,E07000009,1,54.99,144.7,26.1,2000
6928,9,E07000009,2,65.24,179.53,26.1,2000
7254,9,E07000009,3,71.78,229.13,26.1,2000
7580,9,E07000009,4,82.02,384.53,26.1,2000
7906,10,E07000009,0,35.87,422.87,18.44,2000
84,1,E07000040,1,49.41,108.27,26.1,1000
410,1,E07000040,2,55.93,122.19,26.1,1000
736,1,E07000040,3,62.45,142.56,26.1,1000
1062,1,E07000040,4,71.78,159.7,26.1,1000
1388,3,E07000040,1,47.54,90.03,26.1,1000
1714,3,E07000040,2,54.99,101.83,26.1,1000
2040,3,E07000040,3,62.45,110.39,26.1,1000
2366,3,E07000040,4,74.57,131.84,26.1,1000
2692,2,E07000040,0,54.33,228.68,18.44,2000
3018,4,E07000040,0,54.33,114.33,18.44,2000
3344,6,E07000040,0,54.33,312.38,18.44,2000
3670,8,E07000040,0,54.33,312.38,18.44,2000
3920,7,E07000040,1,47.54,115.76,26.1,1000
4204,5,E07000040,1,49.41,115.76,26.1,1000
4840,5,E07000040,2,55.93,148.99,26.1,1000
5117,7,E07000040,2,54.99,148.99,26.1,1000
5471,5,E07000040,3,62.45,183.29,26.1,1000
5697,7,E07000040,3,62.45,183.29,26.1,1000
6009,5,E07000040,4,71.78,284.04,26.1,1000
6409,7,E07000040,4,74.57,284.04,26.1,1000
6604,9,E07000040,1,49.41,144.7,26.1,2000
6930,9,E07000040,2,55.93,186.23,26.1,2000
7256,9,E07000040,3,62.45,229.13,26.1,2000
7582,9,E07000040,4,71.78,355.06,26.1,2000
7908,10,E07000040,0,54.33,390.47,18.44,2000
86,1,E07000085,1,57.79,124.33,26.1,1000
412,1,E07000085,2,71.78,147.91,26.1,1000
738,1,E07000085,3,82.02,162.93,26.1,1000
1064,1,E07000085,4,90.42,180.08,26.1,1000
1390,3,E07000085,1,52.2,116.83,26.1,1000
1716,3,E07000085,2,63.38,130.77,26.1,1000
2042,3,E07000085,3,68.97,151.13,26.1,1000
2368,3,E07000085,4,73.64,186.51,26.1,1000
2694,2,E07000085,0,61.49,265.21,18.44,2000
3020,4,E07000085,0,48.18,193.32,18.44,2000
3346,6,E07000085,0,61.49,449.11,18.44,2000
3672,8,E07000085,0,48.18,449.11,18.44,2000
3997,5,E07000085,1,57.79,138.27,26.1,1000
4064,7,E07000085,1,52.2,138.27,26.1,1000
4612,5,E07000085,2,71.78,182.22,26.1,1000
4759,7,E07000085,2,63.38,182.22,26.1,1000
5264,5,E07000085,3,82.02,228.29,26.1,1000
5364,7,E07000085,3,68.97,228.29,26.1,1000
5949,5,E07000085,4,90.42,408.38,26.1,1000
6053,7,E07000085,4,73.64,408.38,26.1,1000
6606,9,E07000085,1,57.79,172.84,26.1,2000
6932,9,E07000085,2,71.78,227.8,26.1,2000
7258,9,E07000085,3,82.02,285.39,26.1,2000
7584,9,E07000085,4,90.42,510.49,26.1,2000
7910,10,E07000085,0,61.49,561.4,18.44,2000
87,1,E07000242,1,54.99,120.05,26.1,1000
413,1,E07000242,2,65.24,143.62,26.1,1000
739,1,E07000242,3,71.78,157.56,26.1,1000
1065,1,E07000242,4,82.02,172.58,26.1,1000
1391,3,E07000242,1,50.34,100.76,26.1,1000
1717,3,E07000242,2,58.72,118.97,26.1,1000
2043,3,E07000242,3,64.31,131.84,26.1,1000
2369,3,E07000242,4,71.78,150.06,26.1,1000
2695,2,E07000242,0,35.87,223.96,18.44,2000
3021,4,E07000242,0,55.36,134.38,18.44,2000
3347,6,E07000242,0,35.87,437.32,18.44,2000
3673,8,E07000242,0,55.36,437.32,18.44,2000
4132,5,E07000242,1,54.99,155.41,26.1,1000
4249,7,E07000242,1,50.34,155.41,26.1,1000
4713,5,E07000242,2,65.24,194.01,26.1,1000
4975,7,E07000242,2,58.72,194.01,26.1,1000
5432,5,E07000242,3,71.78,272.26,26.1,1000
5618,7,E07000242,3,64.31,272.26,26.1,1000
6142,5,E07000242,4,82.02,397.66,26.1,1000
6280,7,E07000242,4,71.78,397.66,26.1,1000
6607,9,E07000242,1,54.99,194.27,26.1,2000
6933,9,E07000242,2,65.24,242.51,26.1,2000
7259,9,E07000242,3,71.78,340.33,26.1,2000
7585,9,E07000242,4,82.02,497.09,26.1,2000
7911,10,E07000242,0,35.87,546.66,18.44,2000
88,1,E07000137,1,52.2,100.76,26.1,1000
414,1,E07000137,2,62.45,115.76,26.1,1000
740,1,E07000137,3,68.97,127.56,26.1,1000
1066,1,E07000137,4,76.43,159.7,26.1,1000
1392,3,E07000137,1,46.6,91.12,26.1,1000
1718,3,E07000137,2,53.13,97.54,26.1,1000
2044,3,E07000137,3,58.72,105.05,26.1,1000
2370,3,E07000137,4,64.31,123.26,26.1,1000
2696,2,E07000137,0,51.26,238.1,18.44,2000
3022,4,E07000137,0,49.2,113.15,18.44,2000
3348,6,E07000137,0,51.26,176.82,18.44,2000
3674,8,E07000137,0,49.2,176.82,18.44,2000
4324,5,E07000137,1,52.2,87.89,26.1,1000
4424,7,E07000137,1,46.6,87.89,26.1,1000
5020,5,E07000137,2,62.45,110.39,26.1,1000
5160,7,E07000137,2,53.13,110.39,26.1,1000
5663,5,E07000137,3,68.97,126.48,26.1,1000
5821,7,E07000137,3,58.72,126.48,26.1,1000
6238,5,E07000137,4,76.43,160.78,26.1,1000
6482,7,E07000137,4,64.31,160.78,26.1,1000
6608,9,E07000137,1,52.2,109.88,26.1,2000
6934,9,E07000137,2,62.45,138.01,26.1,2000
7260,9,E07000137,3,68.97,158.09,26.1,2000
7586,9,E07000137,4,76.43,200.97,26.1,2000
7912,10,E07000137,0,51.26,221.02,18.44,2000
89,1,E06000061,1,52.2,100.76,26.1,1000
415,1,E06000061,2,62.45,115.76,26.1,1000
741,1,E06000061,3,68.97,127.56,26.1,1000
1067,1,E06000061,4,76.43,159.7,26.1,1000
1393,3,E06000061,1,46.6,91.12,26.1,1000
1719,3,E06000061,2,53.13,97.54,26.1,1000
2045,3,E06000061,3,58.72,105.05,26.1,1000
2371,3,E06000061,4,64.31,123.26,26.1,1000
2697,2,E06000061,0,51.26,238.1,18.44,2000
3023,4,E06000061,0,49.2,113.15,18.44,2000
3349,6,E06000061,0,51.26,275.83,18.44,2000
3675,8,E06000061,0,49.2,275.83,18.44,2000
4425,7,E06000061,1,46.6,98.62,26.1,1000
5021,5,E06000061,2,62.45,126.48,26.1,1000
5161,7,E06000061,2,53.13,126.48,26.1,1000
5664,5,E06000061,3,68.97,148.99,26.1,1000
5822,7,E06000061,3,58.72,148.99,26.1,1000
6239,5,E06000061,4,76.43,250.82,26.1,1000
6483,7,E06000061,4,64.31,250.82,26.1,1000
6609,9,E06000061,1,52.2,123.26,26.1,2000
6935,9,E06000061,2,62.45,158.09,26.1,2000
7261,9,E06000061,3,68.97,186.23,26.1,2000
7587,9,E06000061,4,76.43,313.51,26.1,2000
7913,10,E06000061,0,51.26,344.81,18.44,2000
90,1,E06000011,1,51.27,92.19,26.1,1000
416,1,E06000011,2,58.72,109.33,26.1,1000
742,1,E06000011,3,63.38,121.11,26.1,1000
1068,1,E06000011,4,73.64,145.77,26.1,1000
1394,3,E06000011,1,46.6,82.54,26.1,1000
1720,3,E06000011,2,53.13,113.61,26.1,1000
2046,3,E06000011,3,56.86,105.05,26.1,1000
2372,3,E06000011,4,64.31,122.19,26.1,1000
2698,2,E06000011,0,52.28,232.2,18.44,2000
3024,4,E06000011,0,51.26,159.13,18.44,2000
3350,6,E06000011,0,52.28,207.45,18.44,2000
3676,8,E06000011,0,51.26,207.45,18.44,2000
4395,5,E06000011,1,51.27,90.03,26.1,1000
4549,7,E06000011,1,46.6,90.03,26.1,1000
4817,7,E06000011,2,53.13,113.61,26.1,1000
4875,5,E06000011,2,58.72,113.61,26.1,1000
5506,5,E06000011,3,63.38,136.13,26.1,1000
5853,7,E06000011,3,56.86,136.13,26.1,1000
6111,5,E06000011,4,73.64,188.66,26.1,1000
6209,7,E06000011,4,64.31,188.66,26.1,1000
6610,9,E06000011,1,51.27,112.54,26.1,2000
